q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,montecarlo,turkey,-1.0,0.0,0.06802721088435375,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85eba0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,montecarlo,local,0.05782312925170067,0.03367175148507369,0.054421768707483,1.6224489795918369,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f0b0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,synchronous,hebb,-1.0,0.0,0.06802721088435375,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ec30>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,synchronous,turkey,-1.0,0.0,0.034013605442176874,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ecc0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,synchronous,local,-0.7653061224489797,0.02886150127292029,0.06802721088435375,0.03061224489795955,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ed50>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,asynchronous,hebb,-1.0,0.0,0.047619047619047616,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ede0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,asynchronous,turkey,-0.9965986394557823,0.004810250212153391,0.04081632653061224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ee70>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,asynchronous,local,-0.8061224489795918,0.016663195529137285,0.06122448979591837,-0.18367346938775486,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ef00>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,hebb,-0.9931972789115647,0.00481025021215339,0.05442176870748299,2.1530612244898037,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ef90>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,turkey,-0.9965986394557823,0.004810250212153391,0.10204081632653061,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f020>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,local,-0.05102040816326531,0.054633940150370784,0.02040816326530612,1.7040816326530615,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f4a0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,hebb,-1.0,0.0,0.013605442176870748,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f140>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,turkey,-1.0,0.0,0.05442176870748299,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f1d0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,local,-0.7380952380952381,0.055474511667687396,0.034013605442176874,0.47959183673469385,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f260>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,hebb,-1.0,0.0,0.12244897959183672,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f2f0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,turkey,-1.0,0.0,0.07482993197278913,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f380>
