q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(28, 28)",0.5946035575013605,0.0001,classic,4,montecarlo,local,-0.0012755102040816313,0.05779342224086323,0.6093537414965984,114.61734693877551
0.75,10,"(28, 28)",0.5946035575013605,0.0001,logarithmic,4,montecarlo,local,-0.01173469387755102,0.041310780571422775,0.6093537414965984,116.24489795918367
0.75,10,"(28, 28)",0.5946035575013605,0.00017782794100389227,exponential,4,montecarlo,local,-0.004846938775510206,0.046767238690603244,0.6093537414965984,116.15306122448979
0.75,10,"(28, 28)",0.5946035575013605,0.00017782794100389227,classic,4,montecarlo,local,0.04668367346938775,0.048402881332445476,0.6093537414965984,115.03571428571428
0.75,10,"(28, 28)",0.5946035575013605,0.00017782794100389227,logarithmic,4,montecarlo,local,-0.013520408163265307,0.040384353168539375,0.6093537414965984,109.75510204081633
0.75,10,"(28, 28)",0.5946035575013605,0.00031622776601683794,exponential,4,montecarlo,local,0.029336734693877552,0.05564792433429602,0.6093537414965984,112.37755102040816
0.75,10,"(28, 28)",0.5946035575013605,0.00031622776601683794,classic,4,montecarlo,local,0.016071428571428573,0.06922672265483441,0.6093537414965984,113.95408163265306
0.75,10,"(28, 28)",0.5946035575013605,0.00031622776601683794,logarithmic,4,montecarlo,local,-0.007653061224489796,0.05000260301429231,0.6093537414965984,115.26020408163265
0.75,10,"(28, 28)",0.5946035575013605,0.0005623413251903491,exponential,4,montecarlo,local,-0.005867346938775511,0.04976844026904829,0.6093537414965984,112.5408163265306
0.75,10,"(28, 28)",0.5946035575013605,0.0005623413251903491,classic,4,montecarlo,local,0.023469387755102038,0.05872668394276818,0.6093537414965984,114.08163265306122
0.75,10,"(28, 28)",0.5946035575013605,0.0005623413251903491,logarithmic,4,montecarlo,local,-0.025765306122448976,0.048502271337171825,0.6093537414965984,114.66836734693877
0.75,10,"(28, 28)",0.5946035575013605,0.001,exponential,4,montecarlo,local,0.048214285714285716,0.040471277498665775,0.6093537414965984,116.3265306122449
0.75,10,"(28, 28)",0.5946035575013605,0.001,classic,4,montecarlo,local,0.00510204081632653,0.06658114395004008,0.6093537414965984,112.92346938775509
0.75,10,"(28, 28)",0.5946035575013605,0.001,logarithmic,4,montecarlo,local,-0.01683673469387755,0.06233265810596883,0.6093537414965984,115.14285714285714
0.75,10,"(28, 28)",0.5946035575013605,0.0017782794100389228,exponential,4,montecarlo,local,-0.0005102040816326551,0.07270005359410969,0.6093537414965984,105.34183673469387
0.75,10,"(28, 28)",0.5946035575013605,0.0017782794100389228,classic,4,montecarlo,local,0.011224489795918368,0.06299729273650004,0.6093537414965984,112.78571428571428
0.75,10,"(28, 28)",0.5946035575013605,0.0017782794100389228,logarithmic,4,montecarlo,local,-0.026020408163265306,0.05172724657583629,0.6093537414965984,115.10204081632652
0.75,10,"(28, 28)",0.5946035575013605,0.0031622776601683794,exponential,4,montecarlo,local,-0.031632653061224494,0.09778896776090562,0.6093537414965984,106.87244897959184
0.75,10,"(28, 28)",0.5946035575013605,0.0031622776601683794,classic,4,montecarlo,local,-0.05127551020408163,0.0745356477555473,0.6093537414965984,113.26530612244898
0.75,10,"(28, 28)",0.5946035575013605,0.0031622776601683794,logarithmic,4,montecarlo,local,0.008928571428571428,0.03568238371085416,0.6093537414965984,115.89285714285714
0.75,10,"(28, 28)",0.5946035575013605,0.005623413251903491,exponential,4,montecarlo,local,-0.12653061224489798,0.24749158059546048,0.6093537414965984,54.68367346938774
0.75,10,"(28, 28)",0.5946035575013605,0.005623413251903491,classic,4,montecarlo,local,-0.048979591836734684,0.17083001066783615,0.6093537414965984,93.15306122448979
0.75,10,"(28, 28)",0.5946035575013605,0.005623413251903491,logarithmic,4,montecarlo,local,-0.03928571428571429,0.053549558217967044,0.6093537414965984,112.5204081632653
0.75,10,"(28, 28)",0.5946035575013605,0.01,exponential,4,montecarlo,local,-0.0015306122448979498,0.3968738470584413,0.6093537414965984,36.168367346938766
0.75,10,"(28, 28)",0.5946035575013605,0.01,classic,4,montecarlo,local,0.12959183673469388,0.3556085848785388,0.6093537414965984,41.96428571428572
0.75,10,"(28, 28)",0.5946035575013605,0.01,logarithmic,4,montecarlo,local,0.011224489795918365,0.07307860926446481,0.6093537414965984,114.83163265306122
0.75,10,"(28, 28)",0.5946035575013605,0.01778279410038923,exponential,4,montecarlo,local,0.07704081632653059,0.48804134073940963,0.6093537414965984,-4.5204081632653015
0.75,10,"(28, 28)",0.5946035575013605,0.01778279410038923,classic,4,montecarlo,local,0.12346938775510204,0.43953896561136896,0.6093537414965984,24.178571428571416
0.75,10,"(28, 28)",0.5946035575013605,0.01778279410038923,logarithmic,4,montecarlo,local,-0.018622448979591835,0.046454494893319195,0.6093537414965984,116.0765306122449
0.75,10,"(28, 28)",0.5946035575013605,0.03162277660168379,exponential,4,montecarlo,local,0.1864795918367347,0.43044483942497036,0.6093537414965984,-12.826530612244909
0.75,10,"(28, 28)",0.5946035575013605,0.03162277660168379,classic,4,montecarlo,local,-0.04489795918367346,0.37329405106845553,0.6093537414965984,8.015306122448976
0.75,10,"(28, 28)",0.5946035575013605,0.03162277660168379,logarithmic,4,montecarlo,local,0.022704081632653063,0.04613681034313131,0.6093537414965984,106.60714285714285
0.75,10,"(28, 28)",0.5946035575013605,0.05623413251903491,exponential,4,montecarlo,local,0.08035714285714284,0.40180676977547436,0.6093537414965984,-7.576530612244881
0.75,10,"(28, 28)",0.5946035575013605,0.05623413251903491,classic,4,montecarlo,local,0.18086734693877554,0.48360841130097143,0.6093537414965984,-6.969387755102048
0.75,10,"(28, 28)",0.5946035575013605,0.05623413251903491,logarithmic,4,montecarlo,local,0.00025510204081632406,0.07732117186983964,0.6093537414965984,116.5408163265306
0.75,10,"(28, 28)",0.5946035575013605,0.1,exponential,4,montecarlo,local,0.48239795918367345,0.2509209660752962,0.6093537414965984,-12.91326530612244
0.75,10,"(28, 28)",0.5946035575013605,0.1,classic,4,montecarlo,local,0.3181122448979592,0.33701296866055136,0.6093537414965984,-11.765306122448976
0.75,10,"(28, 28)",0.5946035575013605,0.1,logarithmic,4,montecarlo,local,-0.018112244897959186,0.1031284509980045,0.6093537414965984,112.59183673469387
0.75,10,"(28, 28)",0.8479129211571528,1e-07,exponential,4,montecarlo,local,-0.007908163265306122,0.05319902142786995,0.6093537414965984,118.8265306122449
0.75,10,"(28, 28)",0.8479129211571528,1e-07,classic,4,montecarlo,local,0.002806122448979592,0.04206399821528968,0.6093537414965984,118.59183673469387
0.75,10,"(28, 28)",0.8479129211571528,1e-07,logarithmic,4,montecarlo,local,0.0022959183673469377,0.048057460097821726,0.6093537414965984,117.55102040816325
0.75,10,"(28, 28)",0.8479129211571528,1.7782794100389227e-07,exponential,4,montecarlo,local,0.01913265306122449,0.030532421437718938,0.6093537414965984,118.39285714285714
0.75,10,"(28, 28)",0.8479129211571528,1.7782794100389227e-07,classic,4,montecarlo,local,0.00943877551020408,0.062466671663546844,0.6093537414965984,117.1938775510204
0.75,10,"(28, 28)",0.8479129211571528,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.008673469387755104,0.04355003537321082,0.6093537414965984,118.5204081632653
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-07,exponential,4,montecarlo,local,0.005357142857142856,0.03779386454727464,0.6093537414965984,118.5765306122449
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-07,classic,4,montecarlo,local,0.013265306122448977,0.039285714285714285,0.6093537414965984,117.6173469387755
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-07,logarithmic,4,montecarlo,local,-0.0028061224489795917,0.02639905569537788,0.6093537414965984,118.75510204081633
0.75,10,"(28, 28)",0.8479129211571528,5.62341325190349e-07,exponential,4,montecarlo,local,-0.022448979591836737,0.045416761396465076,0.6093537414965984,118.22959183673468
0.75,10,"(28, 28)",0.8479129211571528,5.62341325190349e-07,classic,4,montecarlo,local,0.017346938775510204,0.028126084596607592,0.6093537414965984,119.07142857142857
0.75,10,"(28, 28)",0.8479129211571528,5.62341325190349e-07,logarithmic,4,montecarlo,local,-0.012244897959183673,0.046254439097163993,0.6093537414965984,118.8469387755102
0.75,10,"(28, 28)",0.8479129211571528,1e-06,exponential,4,montecarlo,local,0.002295918367346938,0.05172284310591179,0.6093537414965984,115.95918367346938
0.75,10,"(28, 28)",0.8479129211571528,1e-06,classic,4,montecarlo,local,0.0007653061224489787,0.03014200909367603,0.6093537414965984,118.54591836734693
0.75,10,"(28, 28)",0.8479129211571528,1e-06,logarithmic,4,montecarlo,local,0.007908163265306124,0.043940539742963525,0.6093537414965984,119.15816326530611
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-06,exponential,4,montecarlo,local,0.00663265306122449,0.04829722377362802,0.6093537414965984,114.39795918367346
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-06,classic,4,montecarlo,local,0.016071428571428573,0.03395924652908233,0.6093537414965984,113.31122448979592
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-06,logarithmic,4,montecarlo,local,0.011734693877551019,0.041655905871326934,0.6093537414965984,116.69897959183673
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-06,exponential,4,montecarlo,local,-0.0086734693877551,0.05588074110242068,0.6093537414965984,115.95408163265306
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-06,classic,4,montecarlo,local,0.003316326530612244,0.048349071937158275,0.6093537414965984,117.36224489795917
0.75,10,"(28, 28)",0.8479129211571528,3.162277660168379e-06,logarithmic,4,montecarlo,local,-0.004846938775510204,0.01607142857142857,0.6093537414965984,115.26530612244898
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-06,exponential,4,montecarlo,local,-0.01887755102040816,0.04427619101968907,0.6093537414965984,114.91836734693877
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-06,classic,4,montecarlo,local,-0.0005102040816326522,0.047572255922204244,0.6093537414965984,115.16326530612244
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-06,logarithmic,4,montecarlo,local,0.028061224489795922,0.05156596079976433,0.6093537414965984,119.15306122448979
0.75,10,"(28, 28)",0.8479129211571528,1e-05,exponential,4,montecarlo,local,-0.0211734693877551,0.02768885589049828,0.6093537414965984,120.21938775510203
0.75,10,"(28, 28)",0.8479129211571528,1e-05,classic,4,montecarlo,local,-0.004591836734693878,0.07297702079660548,0.6093537414965984,118.0561224489796
0.75,10,"(28, 28)",0.8479129211571528,1e-05,logarithmic,4,montecarlo,local,0.009693877551020408,0.0295478208889189,0.6093537414965984,115.13265306122449
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-05,exponential,4,montecarlo,local,-0.00025510204081632753,0.04572592895639681,0.6093537414965984,117.16836734693877
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-05,classic,4,montecarlo,local,-0.010714285714285714,0.051310400354182155,0.6093537414965984,120.37244897959184
0.75,10,"(28, 28)",0.8479129211571528,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.0038265306122448987,0.05185854936289827,0.6093537414965984,116.01020408163265
0.75,10,"(28, 28)",0.8479129211571528,3.1622776601683795e-05,exponential,4,montecarlo,local,0.018622448979591835,0.04198037189357901,0.6093537414965984,120.33673469387755
0.75,10,"(28, 28)",0.8479129211571528,3.1622776601683795e-05,classic,4,montecarlo,local,-0.013010204081632653,0.037081167934818964,0.6093537414965984,118.88265306122449
0.75,10,"(28, 28)",0.8479129211571528,3.1622776601683795e-05,logarithmic,4,montecarlo,local,0.0015306122448979595,0.02629407903413291,0.6093537414965984,116.7704081632653
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-05,exponential,4,montecarlo,local,0.0038265306122448996,0.06541017300869877,0.6093537414965984,115.80612244897958
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-05,classic,4,montecarlo,local,0.00433673469387755,0.054151980623190606,0.6093537414965984,117.53061224489795
0.75,10,"(28, 28)",0.8479129211571528,5.623413251903491e-05,logarithmic,4,montecarlo,local,0.001785714285714285,0.04673383053297559,0.6093537414965984,118.29591836734693
0.75,10,"(28, 28)",0.8479129211571528,0.0001,exponential,4,montecarlo,local,-0.004591836734693875,0.039779562311266926,0.6093537414965984,120.01020408163265
0.75,10,"(28, 28)",0.8479129211571528,0.0001,classic,4,montecarlo,local,-0.016071428571428573,0.038249146247614295,0.6093537414965984,116.95918367346938
0.75,10,"(28, 28)",0.8479129211571528,0.0001,logarithmic,4,montecarlo,local,-0.01479591836734694,0.030777614554807497,0.6093537414965984,117.5204081632653
0.75,10,"(28, 28)",0.8479129211571528,0.00017782794100389227,exponential,4,montecarlo,local,-0.004591836734693877,0.05917927499489397,0.6093537414965984,117.03571428571428
0.75,10,"(28, 28)",0.8479129211571528,0.00017782794100389227,classic,4,montecarlo,local,0.006887755102040817,0.03080403356648305,0.6093537414965984,118.47448979591836
0.75,10,"(28, 28)",0.8479129211571528,0.00017782794100389227,logarithmic,4,montecarlo,local,0.0005102040816326536,0.02865330833081423,0.6093537414965984,116.42346938775509
0.75,10,"(28, 28)",0.8479129211571528,0.00031622776601683794,exponential,4,montecarlo,local,0.011989795918367348,0.06199609441420949,0.6093537414965984,114.81632653061224
0.75,10,"(28, 28)",0.8479129211571528,0.00031622776601683794,classic,4,montecarlo,local,0.019897959183673465,0.05334988202926453,0.6093537414965984,117.43877551020408
0.75,10,"(28, 28)",0.8479129211571528,0.00031622776601683794,logarithmic,4,montecarlo,local,-0.010459183673469387,0.04851568680220051,0.6093537414965984,114.1938775510204
0.75,10,"(28, 28)",0.8479129211571528,0.0005623413251903491,exponential,4,montecarlo,local,-0.004591836734693879,0.03252526010308006,0.6093537414965984,118.73979591836734
0.75,10,"(28, 28)",0.8479129211571528,0.0005623413251903491,classic,4,montecarlo,local,0.01173469387755102,0.029993751952447082,0.6093537414965984,120.0561224489796
0.75,10,"(28, 28)",0.8479129211571528,0.0005623413251903491,logarithmic,4,montecarlo,local,0.0030612244897959195,0.05868234183138479,0.6093537414965984,118.38265306122449
0.75,10,"(28, 28)",0.8479129211571528,0.001,exponential,4,montecarlo,local,0.004336734693877551,0.040513063436845916,0.6093537414965984,119.40816326530611
0.75,10,"(28, 28)",0.8479129211571528,0.001,classic,4,montecarlo,local,-0.01147959183673469,0.02526025509168424,0.6093537414965984,115.64285714285714
0.75,10,"(28, 28)",0.8479129211571528,0.001,logarithmic,4,montecarlo,local,-0.0061224489795918356,0.05090803952353642,0.6093537414965984,114.96938775510203
0.75,10,"(28, 28)",0.8479129211571528,0.0017782794100389228,exponential,4,montecarlo,local,-0.030357142857142853,0.046544064695197035,0.6093537414965984,116.89285714285714
0.75,10,"(28, 28)",0.8479129211571528,0.0017782794100389228,classic,4,montecarlo,local,0.006632653061224489,0.045278995372109776,0.6093537414965984,117.8469387755102
0.75,10,"(28, 28)",0.8479129211571528,0.0017782794100389228,logarithmic,4,montecarlo,local,-0.020918367346938773,0.03563767292877616,0.6093537414965984,119.46938775510203
0.75,10,"(28, 28)",0.8479129211571528,0.0031622776601683794,exponential,4,montecarlo,local,0.013775510204081636,0.042963303888895264,0.6093537414965984,118.11224489795917
0.75,10,"(28, 28)",0.8479129211571528,0.0031622776601683794,classic,4,montecarlo,local,-0.013775510204081635,0.08421613474331215,0.6093537414965984,116.45408163265306
0.75,10,"(28, 28)",0.8479129211571528,0.0031622776601683794,logarithmic,4,montecarlo,local,-0.006377551020408162,0.036778071044952704,0.6093537414965984,117.69897959183673
0.75,10,"(28, 28)",0.8479129211571528,0.005623413251903491,exponential,4,montecarlo,local,0.03265306122448979,0.06430190920076795,0.6093537414965984,107.13775510204081
0.75,10,"(28, 28)",0.8479129211571528,0.005623413251903491,classic,4,montecarlo,local,0.009183673469387754,0.06588550390758338,0.6093537414965984,110.43877551020408
0.75,10,"(28, 28)",0.8479129211571528,0.005623413251903491,logarithmic,4,montecarlo,local,0.018112244897959186,0.036103022852092666,0.6093537414965984,118.26020408163265
0.75,10,"(28, 28)",0.8479129211571528,0.01,exponential,4,montecarlo,local,0.00943877551020408,0.20070565459794226,0.6093537414965984,60.74489795918367
0.75,10,"(28, 28)",0.8479129211571528,0.01,classic,4,montecarlo,local,0.0010204081632653062,0.0837045736114932,0.6093537414965984,105.80102040816325
0.75,10,"(28, 28)",0.8479129211571528,0.01,logarithmic,4,montecarlo,local,0.0336734693877551,0.041960990193779774,0.6093537414965984,118.0204081632653
0.75,10,"(28, 28)",0.8479129211571528,0.01778279410038923,exponential,4,montecarlo,local,-0.1971938775510204,0.418020404302423,0.6093537414965984,-2.923469387755091
0.75,10,"(28, 28)",0.8479129211571528,0.01778279410038923,classic,4,montecarlo,local,0.04591836734693877,0.3085047607767302,0.6093537414965984,56.67857142857143
0.75,10,"(28, 28)",0.8479129211571528,0.01778279410038923,logarithmic,4,montecarlo,local,0.019642857142857142,0.03288838196797572,0.6093537414965984,117.92857142857142
0.75,10,"(28, 28)",0.8479129211571528,0.03162277660168379,exponential,4,montecarlo,local,0.07780612244897958,0.31246876145405544,0.6093537414965984,-9.841836734693885
0.75,10,"(28, 28)",0.8479129211571528,0.03162277660168379,classic,4,montecarlo,local,0.05612244897959183,0.47636096923577326,0.6093537414965984,26.948979591836718
0.75,10,"(28, 28)",0.8479129211571528,0.03162277660168379,logarithmic,4,montecarlo,local,0.01020408163265306,0.056319228305123564,0.6093537414965984,118.84183673469387
0.75,10,"(28, 28)",0.8479129211571528,0.05623413251903491,exponential,4,montecarlo,local,0.07602040816326532,0.509901440852632,0.6093537414965984,-8.234693877550995
0.75,10,"(28, 28)",0.8479129211571528,0.05623413251903491,classic,4,montecarlo,local,-0.04693877551020407,0.39651622228555816,0.6093537414965984,-1.2193877551020336
0.75,10,"(28, 28)",0.8479129211571528,0.05623413251903491,logarithmic,4,montecarlo,local,0.002806122448979592,0.039527647576712316,0.6093537414965984,118.60204081632652
0.75,10,"(28, 28)",0.8479129211571528,0.1,exponential,4,montecarlo,local,-0.15229591836734693,0.3587827692202894,0.6093537414965984,-5.229591836734684
0.75,10,"(28, 28)",0.8479129211571528,0.1,classic,4,montecarlo,local,0.12551020408163266,0.39641379690378686,0.6093537414965984,-5.83673469387756
0.75,10,"(28, 28)",0.8479129211571528,0.1,logarithmic,4,montecarlo,local,-0.02448979591836735,0.052531202920739165,0.6093537414965984,115.3469387755102
0.75,10,"(28, 28)",1.2091355875609793,1e-07,exponential,4,montecarlo,local,-0.011224489795918368,0.05066457548093201,0.6093537414965984,118.75
0.75,10,"(28, 28)",1.2091355875609793,1e-07,classic,4,montecarlo,local,-0.011989795918367347,0.028975145174802396,0.6093537414965984,118.8061224489796
0.75,10,"(28, 28)",1.2091355875609793,1e-07,logarithmic,4,montecarlo,local,0.00510204081632653,0.032328585535593646,0.6093537414965984,119.46428571428571
0.75,10,"(28, 28)",1.2091355875609793,1.7782794100389227e-07,exponential,4,montecarlo,local,0.012244897959183673,0.02833355791207106,0.6093537414965984,120.28061224489795
0.75,10,"(28, 28)",1.2091355875609793,1.7782794100389227e-07,classic,4,montecarlo,local,0.010459183673469388,0.049089083612814124,0.6093537414965984,116.61734693877551
0.75,10,"(28, 28)",1.2091355875609793,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.005357142857142856,0.04651609265943928,0.6093537414965984,117.5408163265306
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-07,exponential,4,montecarlo,local,-0.008673469387755102,0.048270267683023615,0.6093537414965984,116.91836734693877
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-07,classic,4,montecarlo,local,-0.008673469387755102,0.02586991292670861,0.6093537414965984,117.98469387755101
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-07,logarithmic,4,montecarlo,local,-0.005357142857142856,0.04147193493101227,0.6093537414965984,118.56122448979592
0.75,10,"(28, 28)",1.2091355875609793,5.62341325190349e-07,exponential,4,montecarlo,local,0.007397959183673468,0.03373622013412206,0.6093537414965984,119.89795918367346
0.75,10,"(28, 28)",1.2091355875609793,5.62341325190349e-07,classic,4,montecarlo,local,0.022448979591836733,0.04240836459656398,0.6093537414965984,117.40816326530611
0.75,10,"(28, 28)",1.2091355875609793,5.62341325190349e-07,logarithmic,4,montecarlo,local,-0.007397959183673468,0.031728172110225,0.6093537414965984,119.8469387755102
0.75,10,"(28, 28)",1.2091355875609793,1e-06,exponential,4,montecarlo,local,0.025765306122448976,0.05206144549109486,0.6093537414965984,121.31122448979592
0.75,10,"(28, 28)",1.2091355875609793,1e-06,classic,4,montecarlo,local,-0.007653061224489793,0.03738789991951278,0.6093537414965984,118.92857142857142
0.75,10,"(28, 28)",1.2091355875609793,1e-06,logarithmic,4,montecarlo,local,-0.011224489795918367,0.040467257346129444,0.6093537414965984,118.70408163265306
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-06,exponential,4,montecarlo,local,-0.010459183673469387,0.042156721789097074,0.6093537414965984,118.17857142857143
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-06,classic,4,montecarlo,local,0.005612244897959183,0.03300196250774741,0.6093537414965984,116.59183673469387
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-06,logarithmic,4,montecarlo,local,0.005102040816326533,0.049373943928203726,0.6093537414965984,120.07142857142857
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-06,exponential,4,montecarlo,local,0.008673469387755104,0.027503738718252152,0.6093537414965984,118.91836734693877
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-06,classic,4,montecarlo,local,-0.006887755102040816,0.0421042035017857,0.6093537414965984,116.88265306122449
0.75,10,"(28, 28)",1.2091355875609793,3.162277660168379e-06,logarithmic,4,montecarlo,local,-0.004846938775510207,0.04771772150301605,0.6093537414965984,117.5408163265306
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-06,exponential,4,montecarlo,local,-0.013775510204081631,0.0400307045835368,0.6093537414965984,116.2704081632653
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-06,classic,4,montecarlo,local,0.0086734693877551,0.034019557302387045,0.6093537414965984,117.46938775510203
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-06,logarithmic,4,montecarlo,local,-0.02525510204081633,0.03656867957279324,0.6093537414965984,118.12755102040816
0.75,10,"(28, 28)",1.2091355875609793,1e-05,exponential,4,montecarlo,local,0.009183673469387754,0.034267335939197924,0.6093537414965984,119.6173469387755
0.75,10,"(28, 28)",1.2091355875609793,1e-05,classic,4,montecarlo,local,-0.027806122448979592,0.049839000474994705,0.6093537414965984,117.11734693877551
0.75,10,"(28, 28)",1.2091355875609793,1e-05,logarithmic,4,montecarlo,local,-0.015051020408163265,0.02804846648754985,0.6093537414965984,117.80102040816325
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-05,exponential,4,montecarlo,local,0.008163265306122448,0.03643228701110653,0.6093537414965984,117.21938775510203
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-05,classic,4,montecarlo,local,0.004081632653061225,0.053281528532868064,0.6093537414965984,118.22448979591836
0.75,10,"(28, 28)",1.2091355875609793,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.004336734693877553,0.05114843630496585,0.6093537414965984,115.90816326530611
0.75,10,"(28, 28)",1.2091355875609793,3.1622776601683795e-05,exponential,4,montecarlo,local,0.01760204081632653,0.03798280069568391,0.6093537414965984,118.76020408163265
0.75,10,"(28, 28)",1.2091355875609793,3.1622776601683795e-05,classic,4,montecarlo,local,0.0073979591836734705,0.03183056095294152,0.6093537414965984,118.15816326530611
0.75,10,"(28, 28)",1.2091355875609793,3.1622776601683795e-05,logarithmic,4,montecarlo,local,-0.01989795918367347,0.04736661712809034,0.6093537414965984,119.22448979591836
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-05,exponential,4,montecarlo,local,0.01913265306122449,0.04481744287855375,0.6093537414965984,119.06122448979592
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-05,classic,4,montecarlo,local,-0.02653061224489796,0.04475859632543125,0.6093537414965984,120.47448979591836
0.75,10,"(28, 28)",1.2091355875609793,5.623413251903491e-05,logarithmic,4,montecarlo,local,-0.012499999999999999,0.04308808645672595,0.6093537414965984,118.31122448979592
0.75,10,"(28, 28)",1.2091355875609793,0.0001,exponential,4,montecarlo,local,0.013010204081632653,0.048273638017523574,0.6093537414965984,116.78061224489795
0.75,10,"(28, 28)",1.2091355875609793,0.0001,classic,4,montecarlo,local,-0.018112244897959182,0.04244901025312865,0.6093537414965984,116.8469387755102
0.75,10,"(28, 28)",1.2091355875609793,0.0001,logarithmic,4,montecarlo,local,0.019387755102040816,0.04207559983677384,0.6093537414965984,117.76530612244898
0.75,10,"(28, 28)",1.2091355875609793,0.00017782794100389227,exponential,4,montecarlo,local,0.02142857142857143,0.031537876450052224,0.6093537414965984,121.19897959183673
0.75,10,"(28, 28)",1.2091355875609793,0.00017782794100389227,classic,4,montecarlo,local,0.00943877551020408,0.029487191820620283,0.6093537414965984,118.12244897959184
0.75,10,"(28, 28)",1.2091355875609793,0.00017782794100389227,logarithmic,4,montecarlo,local,0.007653061224489796,0.03246918893203535,0.6093537414965984,120.0
0.75,10,"(28, 28)",1.2091355875609793,0.00031622776601683794,exponential,4,montecarlo,local,-0.005357142857142857,0.04582544452700333,0.6093537414965984,119.56122448979592
0.75,10,"(28, 28)",1.2091355875609793,0.00031622776601683794,classic,4,montecarlo,local,0.0005102040816326542,0.0231792177379603,0.6093537414965984,117.70918367346938
0.75,10,"(28, 28)",1.2091355875609793,0.00031622776601683794,logarithmic,4,montecarlo,local,0.009438775510204084,0.03895718048965373,0.6093537414965984,119.70408163265306
0.75,10,"(28, 28)",1.2091355875609793,0.0005623413251903491,exponential,4,montecarlo,local,0.005102040816326529,0.025046811650272605,0.6093537414965984,119.76020408163265
0.75,10,"(28, 28)",1.2091355875609793,0.0005623413251903491,classic,4,montecarlo,local,-0.012755102040816327,0.03014092956682026,0.6093537414965984,120.82142857142857
0.75,10,"(28, 28)",1.2091355875609793,0.0005623413251903491,logarithmic,4,montecarlo,local,-0.023214285714285715,0.03133604355991948,0.6093537414965984,119.80102040816325
0.75,10,"(28, 28)",1.2091355875609793,0.001,exponential,4,montecarlo,local,-0.018622448979591838,0.04745240825883005,0.6093537414965984,115.0
0.75,10,"(28, 28)",1.2091355875609793,0.001,classic,4,montecarlo,local,0.023469387755102038,0.042038463377784725,0.6093537414965984,120.62755102040816
0.75,10,"(28, 28)",1.2091355875609793,0.001,logarithmic,4,montecarlo,local,-0.005102040816326531,0.0285212752232116,0.6093537414965984,119.62755102040816
0.75,10,"(28, 28)",1.2091355875609793,0.0017782794100389228,exponential,4,montecarlo,local,-0.01913265306122449,0.030723649328678986,0.6093537414965984,117.2908163265306
0.75,10,"(28, 28)",1.2091355875609793,0.0017782794100389228,classic,4,montecarlo,local,0.0022959183673469385,0.027438593361619447,0.6093537414965984,120.66836734693877
0.75,10,"(28, 28)",1.2091355875609793,0.0017782794100389228,logarithmic,4,montecarlo,local,-0.0030612244897959195,0.05362970591101189,0.6093537414965984,118.70918367346938
0.75,10,"(28, 28)",1.2091355875609793,0.0031622776601683794,exponential,4,montecarlo,local,-0.013010204081632653,0.050229196679657494,0.6093537414965984,119.19897959183673
0.75,10,"(28, 28)",1.2091355875609793,0.0031622776601683794,classic,4,montecarlo,local,0.020408163265306124,0.0523549940096543,0.6093537414965984,118.41836734693877
0.75,10,"(28, 28)",1.2091355875609793,0.0031622776601683794,logarithmic,4,montecarlo,local,-0.008418367346938776,0.037353942969833666,0.6093537414965984,118.82142857142857
